episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1917,13535809,0,Monza,17908.12123206258,0.9960726354983761,929,1.0,92.9,0.0,0.0
1918,13536269,0,Monza,7029.069709300995,0.44227055841065027,460,0.0,nan,1.0,0.0
1919,13537203,0,Monza,17977.97563225031,0.9959266622107288,934,1.0,93.4,0.0,0.0
1920,13538154,0,Monza,17891.668017745018,0.9950129588186671,951,1.0,95.10000000000001,0.0,0.0
1921,13539110,0,Monza,17977.64558363706,0.995798229329685,956,1.0,95.60000000000001,0.0,0.0
1922,13539375,0,Monza,3575.408484354615,0.24326977550134782,265,0.0,nan,1.0,0.0
1923,13540324,0,Monza,18013.243737235665,0.9961813354219909,949,1.0,94.9,0.0,0.0
1924,13541261,0,Monza,17926.991220980883,0.9952139145347061,937,1.0,93.7,0.0,0.0
1925,13542216,0,Monza,17991.099320486188,0.995625439458865,955,1.0,95.5,0.0,0.0
1926,13542377,0,Monza,2112.965173356235,0.15244248264553859,161,0.0,nan,1.0,0.0
1927,13542759,0,Monza,5852.913996092975,0.3728036332928386,382,0.0,nan,1.0,0.0
1928,13542930,0,Monza,2254.186835244298,0.16088332897353036,171,0.0,nan,1.0,0.0
1929,13543891,0,Monza,17989.20583450049,0.9959552497003373,961,1.0,96.10000000000001,0.0,0.0
1930,13544846,0,Monza,18067.742172837257,0.9960669854635567,955,1.0,95.5,0.0,0.0
1931,13545804,0,Monza,18031.227111414075,0.9961363881300695,958,1.0,95.80000000000001,0.0,0.0
1932,13546771,0,Monza,18097.59300635755,0.9953212651962746,967,1.0,96.7,0.0,0.0
1933,13547718,0,Monza,18116.647259950638,0.996158229309446,947,1.0,94.7,0.0,0.0
1934,13548676,0,Monza,18085.81355856359,0.9958798596834935,958,1.0,95.80000000000001,0.0,0.0
1935,13549639,0,Monza,18090.24919052422,0.9961333522904651,963,1.0,96.30000000000001,0.0,0.0
1936,13550600,0,Monza,18055.324909605086,0.9953814760150962,961,1.0,96.10000000000001,0.0,0.0
1937,13551559,0,Monza,18042.990700736642,0.9957187915267018,959,1.0,95.9,0.0,0.0
1938,13552531,0,Monza,18106.4817969352,0.9956891077616805,972,1.0,97.2,0.0,0.0
1939,13553196,0,Monza,10995.35610832274,0.6698774043638845,665,0.0,nan,1.0,0.0
1940,13554162,0,Monza,17980.985589250922,0.9963115392094707,966,1.0,96.60000000000001,0.0,0.0
1941,13555116,0,Monza,18028.82928175479,0.9951326214964092,954,1.0,95.4,0.0,0.0
1942,13556070,0,Monza,18007.339154988527,0.9951343080739672,954,1.0,95.4,0.0,0.0
1943,13557030,0,Monza,17993.087407000363,0.995849501287449,960,1.0,96.0,0.0,0.0
1944,13557993,0,Monza,18019.1311904788,0.9957865076156567,963,1.0,96.30000000000001,0.0,0.0
1945,13558958,0,Monza,17977.28159479797,0.9950030080110748,965,1.0,96.5,0.0,0.0
