episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
8943,7712457,0,Monza,7834.344811528921,0.49874409002141445,535,0.0,nan,1.0,0.0
8944,7713429,1,Melbourne,16253.71349208057,0.995073816724935,1049,1.0,104.9,0.0,0.0
8945,7714374,2,Silverstone,17854.66598649323,0.9955449389590862,1140,1.0,114.0,0.0,0.0
8946,7715646,0,Monza,17680.87202256918,0.9960716762573899,1063,1.0,106.30000000000001,0.0,0.0
8947,7716357,0,Monza,2451.974596194923,0.17568804880179628,237,0.0,nan,1.0,0.0
8948,7716633,1,Melbourne,16126.029951222241,0.9962030999278554,1068,1.0,106.80000000000001,0.0,0.0
8949,7716702,0,Monza,1027.7528132647276,0.09111322045744369,115,0.0,nan,1.0,0.0
8950,7717791,2,Silverstone,17939.446242667735,0.9953574002237525,1139,1.0,113.9,0.0,0.0
8951,7717830,0,Monza,5352.196642048657,0.34606277745254943,376,0.0,nan,1.0,0.0
8952,7718109,0,Monza,624.1978985592723,0.0677102070155892,93,0.0,nan,1.0,0.0
8953,7719303,0,Monza,5332.77745769918,0.3506672606792826,398,0.0,nan,1.0,0.0
8954,7719357,1,Melbourne,12455.357530631125,0.8478465203359182,908,0.0,nan,1.0,0.0
8955,7719813,1,Melbourne,993.6647514402866,0.09852607293401497,152,0.0,nan,1.0,0.0
8956,7720251,0,Monza,3803.595410645008,0.25598376635368847,316,0.0,nan,1.0,0.0
8957,7721226,2,Silverstone,17895.83433368057,0.9951490422833907,1145,1.0,114.5,0.0,0.0
8958,7721271,0,Monza,4336.401779122651,0.2862976156684404,340,0.0,nan,1.0,0.0
8959,7722447,0,Monza,5214.968313604593,0.34026645311221626,392,0.0,nan,1.0,0.0
8960,7723032,1,Melbourne,16200.069757021964,0.995949338953533,1073,1.0,107.30000000000001,0.0,0.0
8961,7723611,0,Monza,5056.380806051195,0.32986710021829374,388,0.0,nan,1.0,0.0
8962,7724637,0,Monza,4255.2059237882495,0.28242375783984497,342,0.0,nan,1.0,0.0
8963,7724706,2,Silverstone,17972.669775687158,0.9953582296741521,1160,1.0,116.0,0.0,0.0
8964,7726209,1,Melbourne,16291.509023211896,0.9951932438176897,1059,1.0,105.9,0.0,0.0
8965,7727865,0,Monza,17708.685269527137,0.995288419098332,1076,1.0,107.60000000000001,0.0,0.0
8966,7727952,0,Monza,-392.72294173389673,0.007074729047098859,29,0.0,nan,1.0,0.0
8967,7728084,2,Silverstone,17889.694384887815,0.9954945498473148,1126,1.0,112.60000000000001,0.0,0.0
8968,7729434,1,Melbourne,16245.12265342474,0.995085750219157,1075,1.0,107.5,0.0,0.0
8969,7730397,0,Monza,12383.873086422682,0.7663440749771426,815,0.0,nan,1.0,0.0
8970,7730478,0,Monza,-402.2676823884249,0.006337104352095328,27,0.0,nan,1.0,0.0
8971,7731483,2,Silverstone,17905.466503724456,0.9954858820906397,1133,1.0,113.30000000000001,0.0,0.0
8972,7732611,1,Melbourne,16225.161150857806,0.9956102249864516,1059,1.0,105.9,0.0,0.0
8973,7733658,0,Monza,17781.411716885865,0.9952127339304155,1060,1.0,106.0,0.0,0.0
8974,7734903,2,Silverstone,17929.31091476977,0.9955373909604505,1140,1.0,114.0,0.0,0.0
8975,7735815,1,Melbourne,16229.208478346467,0.9955738024876774,1068,1.0,106.80000000000001,0.0,0.0
8976,7736835,0,Monza,17685.2575975731,0.9951768519928684,1059,1.0,105.9,0.0,0.0
8977,7738323,2,Silverstone,17815.656679674983,0.9954686295223295,1140,1.0,114.0,0.0,0.0
8978,7739013,1,Melbourne,16261.376942120492,0.995335754619345,1066,1.0,106.60000000000001,0.0,0.0
8979,7739949,0,Monza,17665.468412660062,0.9950587915638065,1038,1.0,103.80000000000001,0.0,0.0
8980,7741746,2,Silverstone,17911.606621943414,0.9959092335745596,1141,1.0,114.10000000000001,0.0,0.0
8981,7742058,0,Monza,10754.130272947252,0.668524895655663,703,0.0,nan,1.0,0.0
8982,7742229,1,Melbourne,16315.550666637719,0.9950548337148212,1072,1.0,107.2,0.0,0.0
8983,7745118,2,Silverstone,17964.81906105578,0.9953991423151088,1124,1.0,112.4,0.0,0.0
8984,7745199,0,Monza,17609.84993571043,0.9954717500788897,1047,1.0,104.7,0.0,0.0
8985,7745397,1,Melbourne,16358.62350654602,0.9953405003718735,1056,1.0,105.60000000000001,0.0,0.0
8986,7748355,0,Monza,17639.296932436526,0.9956498948334563,1052,1.0,105.2,0.0,0.0
8987,7748478,2,Silverstone,17790.296186059713,0.995927875472289,1120,1.0,112.0,0.0,0.0
8988,7748604,1,Melbourne,16267.049738898873,0.9950561238223047,1069,1.0,106.9,0.0,0.0
8989,7751499,0,Monza,17743.95082423836,0.9955573017255206,1048,1.0,104.80000000000001,0.0,0.0
8990,7751799,1,Melbourne,16223.096052594483,0.9958717482034563,1065,1.0,106.5,0.0,0.0
8991,7751877,2,Silverstone,17941.248118147254,0.9954099873790827,1133,1.0,113.30000000000001,0.0,0.0
8992,7754655,0,Monza,17534.170569449663,0.9961191903095326,1052,1.0,105.2,0.0,0.0
8993,7755003,1,Melbourne,16308.151703312993,0.9961033224967376,1068,1.0,106.80000000000001,0.0,0.0
8994,7755270,2,Silverstone,18036.82401074469,0.9954291476833118,1131,1.0,113.10000000000001,0.0,0.0
8995,7755339,0,Monza,2342.716870456934,0.16889650666780004,228,0.0,nan,1.0,0.0
8996,7757826,0,Monza,12539.516379661858,0.7778702303375836,829,0.0,nan,1.0,0.0
8997,7758216,1,Melbourne,16294.275141753256,0.9952843576587093,1071,1.0,107.10000000000001,0.0,0.0
8998,7758609,2,Silverstone,17854.484658315778,0.9953819934280986,1113,1.0,111.30000000000001,0.0,0.0
8999,7760700,0,Monza,14720.635065577924,0.9078942286496569,958,0.0,nan,1.0,0.0
9000,7761384,1,Melbourne,16163.064548105001,0.9953189371467928,1056,1.0,105.60000000000001,0.0,0.0
9001,7761978,2,Silverstone,17840.318104691803,0.9951195553216874,1123,1.0,112.30000000000001,0.0,0.0
9002,7763604,1,Melbourne,9888.417385175824,0.6805509800255423,740,0.0,nan,1.0,0.0
9003,7763823,0,Monza,17661.02705281228,0.9954947296981178,1041,1.0,104.10000000000001,0.0,0.0
9004,7765302,2,Silverstone,17796.315451025963,0.995631782415917,1108,1.0,110.80000000000001,0.0,0.0
9005,7765845,0,Monza,10120.734323509037,0.636366710534549,674,0.0,nan,1.0,0.0
9006,7765905,0,Monza,-448.9435469508171,0.0035663104108890845,20,0.0,nan,1.0,0.0
9007,7766781,1,Melbourne,16249.753766462207,0.9950493968332838,1059,1.0,105.9,0.0,0.0
9008,7768677,2,Silverstone,17948.407531619072,0.9956332339541162,1125,1.0,112.5,0.0,0.0
9009,7769055,0,Monza,17638.17739570886,0.9957424036125142,1050,1.0,105.0,0.0,0.0
9010,7769964,1,Melbourne,16334.338802464306,0.995051009467638,1061,1.0,106.10000000000001,0.0,0.0
9011,7772049,2,Silverstone,17963.741595834494,0.9955369762352507,1124,1.0,112.4,0.0,0.0
9012,7772070,0,Monza,15740.425985574722,0.9679347453023334,1005,0.0,nan,1.0,0.0
9013,7773105,1,Melbourne,16272.154971629381,0.9954919497753785,1047,1.0,104.7,0.0,0.0
9014,7774086,0,Monza,10556.744629234076,0.6638341439868366,672,0.0,nan,1.0,0.0
9015,7775406,2,Silverstone,18047.081500083208,0.9953376178317238,1119,1.0,111.9,0.0,0.0
9016,7776204,1,Melbourne,16305.72611400485,0.9958621328711186,1033,1.0,103.30000000000001,0.0,0.0
9017,7777146,0,Monza,17692.057794883847,0.9952620241595489,1020,1.0,102.0,0.0,0.0
9018,7777563,0,Monza,1244.535684145987,0.10468934759300927,139,0.0,nan,1.0,0.0
9019,7778709,2,Silverstone,17937.747020974755,0.9955215484578195,1101,1.0,110.10000000000001,0.0,0.0
9020,7779375,1,Melbourne,16417.17346712947,0.9956458411680486,1057,1.0,105.7,0.0,0.0
9021,7780683,0,Monza,17697.60492299497,0.9953635455874325,1040,1.0,104.0,0.0,0.0
9022,7782009,2,Silverstone,17980.81802019477,0.9955834772982743,1100,1.0,110.0,0.0,0.0
9023,7782492,1,Melbourne,16349.951294191182,0.995210061290242,1039,1.0,103.9,0.0,0.0
9024,7783770,0,Monza,17791.856174752116,0.9954121717266523,1029,1.0,102.9,0.0,0.0
9025,7785360,2,Silverstone,18054.926066845655,0.9961546679477804,1117,1.0,111.7,0.0,0.0
9026,7785642,1,Melbourne,16290.998417928815,0.9959429805666502,1050,1.0,105.0,0.0,0.0
9027,7786782,0,Monza,17863.24127854407,0.9957309770495586,1004,1.0,100.4,0.0,0.0
9028,7788678,1,Melbourne,16405.578676767647,0.9954565178948506,1012,1.0,101.2,0.0,0.0
9029,7788690,2,Silverstone,18050.84932255745,0.9956766349462716,1110,1.0,111.0,0.0,0.0
9030,7789875,0,Monza,17782.52915482875,0.9954156713750852,1031,1.0,103.10000000000001,0.0,0.0
9031,7791792,1,Melbourne,16274.562772021396,0.9953557052100714,1038,1.0,103.80000000000001,0.0,0.0
9032,7791936,2,Silverstone,18057.822280056775,0.9950265531956402,1082,1.0,108.2,0.0,0.0
9033,7792251,0,Monza,12747.08153925091,0.789921206469644,792,0.0,nan,1.0,0.0
9034,7794879,1,Melbourne,16397.052756249905,0.9953882804240288,1029,1.0,102.9,0.0,0.0
9035,7795164,2,Silverstone,18032.134010232985,0.9951623134897831,1076,1.0,107.60000000000001,0.0,0.0
9036,7795287,0,Monza,17828.827509216964,0.9952786369484955,1012,1.0,101.2,0.0,0.0
9037,7795353,0,Monza,-438.4938634634018,0.004184694072540038,22,0.0,nan,1.0,0.0
9038,7795359,1,Melbourne,1742.7231676653028,0.15152279564632956,160,0.0,nan,1.0,0.0
9039,7796334,1,Melbourne,4108.593961678445,0.3014273011992747,325,0.0,nan,1.0,0.0
9040,7796706,1,Melbourne,976.838585332036,0.09918440787153553,124,0.0,nan,1.0,0.0
9041,7798413,2,Silverstone,18038.991547502577,0.9955704860313918,1083,1.0,108.30000000000001,0.0,0.0
9042,7798443,0,Monza,17725.314908757806,0.9954900494453943,1030,1.0,103.0,0.0,0.0
9043,7799841,1,Melbourne,16318.090545363724,0.9959164649702644,1045,1.0,104.5,0.0,0.0
9044,7801479,0,Monza,17804.328423410654,0.9952343221231583,1012,1.0,101.2,0.0,0.0
9045,7801743,2,Silverstone,18105.856346912682,0.9951904111220672,1110,1.0,111.0,0.0,0.0
