episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1805,12703281,44,0,Monza,2299.6986707672477,0.16321496974195532,175,0.0,nan,1.0,0.0
1806,12703662,44,1,Melbourne,16415.59857082367,0.9962843061465605,953,1.0,95.30000000000001,0.0,0.0
1807,12703812,44,0,Monza,2330.1091580688953,0.16407372232895448,177,0.0,nan,1.0,0.0
1808,12704334,44,0,Monza,2293.266980819404,0.1624381215776179,174,0.0,nan,1.0,0.0
1809,12704697,44,2,Silverstone,17971.301836445928,0.9951638894455422,1018,1.0,101.80000000000001,0.0,0.0
1810,12704856,44,0,Monza,2282.7763884291053,0.1630078896411587,174,0.0,nan,1.0,0.0
1811,12705393,44,0,Monza,2330.7032196968794,0.16488667379414343,179,0.0,nan,1.0,0.0
1812,12705909,44,0,Monza,2291.3294198811054,0.1622758728165356,172,0.0,nan,1.0,0.0
1813,12706434,44,0,Monza,2299.786286085844,0.1631645726962995,175,0.0,nan,1.0,0.0
1814,12706533,44,1,Melbourne,16292.907640457153,0.9954671152063218,957,1.0,95.7,0.0,0.0
1815,12706965,44,0,Monza,2297.1057599559426,0.16373572164521594,177,0.0,nan,1.0,0.0
1816,12707493,44,0,Monza,2282.5926088020205,0.1636120111813346,176,0.0,nan,1.0,0.0
1817,12707742,44,2,Silverstone,17902.7565671131,0.9956133686170474,1015,1.0,101.5,0.0,0.0
1818,12708003,44,0,Monza,2215.4728040397167,0.1602326578927529,170,0.0,nan,1.0,0.0
1819,12708525,44,0,Monza,2285.476613879204,0.16243767885100893,174,0.0,nan,1.0,0.0
1820,12709056,44,0,Monza,2308.9104442745447,0.1639582339306685,177,0.0,nan,1.0,0.0
1821,12709419,44,1,Melbourne,16427.841231815517,0.995875157773234,962,1.0,96.2,0.0,0.0
1822,12709593,44,0,Monza,2321.9778746142983,0.16450792118015903,179,0.0,nan,1.0,0.0
1823,12710121,44,0,Monza,2309.247768498957,0.16378350449565682,176,0.0,nan,1.0,0.0
1824,12710511,44,1,Melbourne,5029.6300147771835,0.3569492653252559,364,0.0,nan,1.0,0.0
1825,12710646,44,0,Monza,2287.505813717842,0.16355638574524886,175,0.0,nan,1.0,0.0
1826,12710796,44,2,Silverstone,18074.238560937345,0.9950688344297561,1018,1.0,101.80000000000001,0.0,0.0
1827,12711174,44,0,Monza,2314.663586512208,0.1643574679208732,176,0.0,nan,1.0,0.0
1828,12711702,44,0,Monza,2275.6871623396873,0.16252169149561818,176,0.0,nan,1.0,0.0
1829,12712224,44,0,Monza,2304.2581532001495,0.16378065839602765,174,0.0,nan,1.0,0.0
1830,12712758,44,0,Monza,2299.785561785102,0.16355925292709753,178,0.0,nan,1.0,0.0
1831,12713271,44,0,Monza,2245.0250597521663,0.16265932676546302,171,0.0,nan,1.0,0.0
1832,12713418,44,1,Melbourne,16402.39061319083,0.9952364624183857,969,1.0,96.9,0.0,0.0
1833,12713790,44,0,Monza,2309.3446999266744,0.1629721025735993,173,0.0,nan,1.0,0.0
1834,12713844,44,2,Silverstone,17895.727044165134,0.9955986043999357,1016,1.0,101.60000000000001,0.0,0.0
1835,12714324,44,0,Monza,2296.560319803655,0.1637490561490341,178,0.0,nan,1.0,0.0
1836,12714522,44,1,Melbourne,5078.655809611082,0.356964838765592,368,0.0,nan,1.0,0.0
1837,12714840,44,0,Monza,2292.819494187832,0.1623973485651526,172,0.0,nan,1.0,0.0
1838,12715374,44,0,Monza,2311.3677991703153,0.16437728520718003,178,0.0,nan,1.0,0.0
1839,12715611,44,1,Melbourne,5020.282376766205,0.3568573682046929,363,0.0,nan,1.0,0.0
1840,12715911,44,0,Monza,2317.089319035411,0.16426242927547832,179,0.0,nan,1.0,0.0
1841,12716442,44,0,Monza,2323.350573733449,0.16420466399411587,177,0.0,nan,1.0,0.0
1842,12716733,44,1,Melbourne,5042.446766927838,0.3571685375221772,374,0.0,nan,1.0,0.0
1843,12716871,44,2,Silverstone,18035.93616808206,0.9950795343399101,1009,1.0,100.9,0.0,0.0
1844,12716967,44,0,Monza,2282.7373637333512,0.1630078896411587,175,0.0,nan,1.0,0.0
1845,12717492,44,0,Monza,2271.1348166763783,0.16086646319795006,175,0.0,nan,1.0,0.0
1846,12718017,44,0,Monza,2312.571745119989,0.16421684951697263,175,0.0,nan,1.0,0.0
1847,12718539,44,0,Monza,2297.423822365701,0.1629364841637957,174,0.0,nan,1.0,0.0
1848,12719055,44,0,Monza,2279.1513059809804,0.16311492406943504,172,0.0,nan,1.0,0.0
1849,12719289,44,1,Melbourne,13163.30170904845,0.8844191784061072,852,0.0,nan,1.0,0.0
1850,12719571,44,0,Monza,2240.14911685884,0.16095014906815747,172,0.0,nan,1.0,0.0
1851,12719955,44,2,Silverstone,17874.162086054683,0.9952499863970135,1028,1.0,102.80000000000001,0.0,0.0
1852,12720093,44,0,Monza,2277.2573750317097,0.16265131552206238,174,0.0,nan,1.0,0.0
1853,12720606,44,0,Monza,2270.7549267560244,0.16252120660457026,171,0.0,nan,1.0,0.0
1854,12721128,44,0,Monza,2258.751002572477,0.1630078896411587,174,0.0,nan,1.0,0.0
1855,12721653,44,0,Monza,2251.428712360561,0.1627760800969175,175,0.0,nan,1.0,0.0
1856,12722187,44,0,Monza,2319.5759999379516,0.16414405261312423,178,0.0,nan,1.0,0.0
1857,12722202,44,1,Melbourne,16379.79849652201,0.996459023560035,971,1.0,97.10000000000001,0.0,0.0
1858,12722715,44,0,Monza,2266.3223466798663,0.16393983969417628,176,0.0,nan,1.0,0.0
1859,12722994,44,2,Silverstone,17972.94383595884,0.9958772167891378,1013,1.0,101.30000000000001,0.0,0.0
1860,12723231,44,0,Monza,2207.798430338502,0.16166389814960516,172,0.0,nan,1.0,0.0
1861,12723288,44,1,Melbourne,5036.4972069785,0.35704957118209507,362,0.0,nan,1.0,0.0
1862,12723579,44,1,Melbourne,633.1820038631558,0.07489993143078726,97,0.0,nan,1.0,0.0
1863,12723741,44,0,Monza,2249.9262685477734,0.1608928581367332,170,0.0,nan,1.0,0.0
1864,12724278,44,0,Monza,2322.196888677776,0.16427111514990217,179,0.0,nan,1.0,0.0
1865,12724803,44,0,Monza,2315.068565875292,0.1635946394324869,175,0.0,nan,1.0,0.0
1866,12725334,44,0,Monza,2282.2719977349043,0.16385522620631196,177,0.0,nan,1.0,0.0
1867,12725847,44,0,Monza,2247.1968647241592,0.16020284763441475,171,0.0,nan,1.0,0.0
1868,12726063,44,2,Silverstone,18006.717654190958,0.9957601813377641,1023,1.0,102.30000000000001,0.0,0.0
1869,12726369,44,0,Monza,2279.29090821743,0.16324191281844483,174,0.0,nan,1.0,0.0
1870,12726465,44,1,Melbourne,16330.151629827917,0.995935147771215,962,1.0,96.2,0.0,0.0
