episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
13637,9120456,0,Monza,6896.162331908941,0.4515554630186669,481,0.0,nan,1.0,0.0
13638,9121698,1,Melbourne,16024.617547810078,0.9951314108090181,1084,1.0,108.4,0.0,0.0
13639,9121983,0,Monza,7365.879061259329,0.4749580126516929,509,0.0,nan,1.0,0.0
13640,9122067,2,Silverstone,17555.634762063622,0.9950114364621088,1170,1.0,117.0,0.0,0.0
13641,9122634,0,Monza,2417.8901032060385,0.1754153028578888,217,0.0,nan,1.0,0.0
13642,9123084,0,Monza,1444.6033097058535,0.11784057840671379,150,0.0,nan,1.0,0.0
13643,9124365,0,Monza,6139.921690203249,0.3973340816677958,427,0.0,nan,1.0,0.0
13644,9124845,1,Melbourne,13766.572730466723,0.9506327470378441,1049,0.0,nan,1.0,0.0
13645,9125553,0,Monza,5658.044923752546,0.3704508681404993,396,0.0,nan,1.0,0.0
13646,9125595,2,Silverstone,17727.92125992477,0.9951959062309641,1176,1.0,117.60000000000001,0.0,0.0
13647,9127878,0,Monza,11553.292711518705,0.7246831953797219,775,0.0,nan,1.0,0.0
13648,9128121,1,Melbourne,16157.524637177587,0.9953172784371712,1092,1.0,109.2,0.0,0.0
13649,9128280,0,Monza,1046.8173298761249,0.09418686048141332,134,0.0,nan,1.0,0.0
13650,9128445,0,Monza,-164.08614145964384,0.021115571546559575,55,0.0,nan,1.0,0.0
13651,9129168,2,Silverstone,17895.721534319222,0.9958853816915082,1191,1.0,119.10000000000001,0.0,0.0
13652,9130008,0,Monza,7489.934877706692,0.4814219476361519,521,0.0,nan,1.0,0.0
13653,9131010,0,Monza,4474.460629545152,0.2972124920751937,334,0.0,nan,1.0,0.0
13654,9131427,1,Melbourne,16044.041021801531,0.9953837189725695,1102,1.0,110.2,0.0,0.0
13655,9131604,1,Melbourne,-202.25395799428225,0.0239174869369706,59,0.0,nan,1.0,0.0
13656,9132648,2,Silverstone,17628.508068293333,0.99573231180434,1160,1.0,116.0,0.0,0.0
13657,9132687,0,Monza,8070.759094856679,0.5214396158010054,559,0.0,nan,1.0,0.0
13658,9133794,1,Melbourne,9646.21143335104,0.6661112273999662,730,0.0,nan,1.0,0.0
13659,9134814,0,Monza,10421.846862383187,0.6508488038876288,709,0.0,nan,1.0,0.0
13660,9136158,2,Silverstone,17567.683725357056,0.9956024095036436,1170,1.0,117.0,0.0,0.0
13661,9136551,0,Monza,8062.863917119801,0.5122314293896596,579,0.0,nan,1.0,0.0
13662,9136605,1,Melbourne,12304.762049898505,0.8348422599402551,937,0.0,nan,1.0,0.0
13663,9136872,0,Monza,771.784842422232,0.07565087241597344,107,0.0,nan,1.0,0.0
13664,9137244,0,Monza,930.9342825859785,0.0846849987527759,124,0.0,nan,1.0,0.0
13665,9137733,0,Monza,1504.5762950330973,0.11954258814939772,163,0.0,nan,1.0,0.0
13666,9138375,0,Monza,2550.749254748225,0.17985696810361387,214,0.0,nan,1.0,0.0
13667,9139329,0,Monza,4149.36086089164,0.27555869146542844,318,0.0,nan,1.0,0.0
13668,9139662,2,Silverstone,17746.895540945232,0.9952402818273389,1168,1.0,116.80000000000001,0.0,0.0
13669,9139941,1,Melbourne,16165.134372711182,0.9950344454090557,1112,1.0,111.2,0.0,0.0
13670,9141489,0,Monza,10423.086564868689,0.6528269907054397,720,0.0,nan,1.0,0.0
13671,9141546,0,Monza,-453.72988770902157,0.0032507095853431013,19,0.0,nan,1.0,0.0
13672,9142494,1,Melbourne,10755.918698497117,0.7419391550293596,851,0.0,nan,1.0,0.0
13673,9142977,0,Monza,6753.841288425028,0.42940106510745946,477,0.0,nan,1.0,0.0
13674,9143223,2,Silverstone,17675.154666677117,0.9951270618478032,1187,1.0,118.7,0.0,0.0
13675,9144639,0,Monza,7932.395772879943,0.500406454650375,554,0.0,nan,1.0,0.0
13676,9145875,1,Melbourne,16233.471941284835,0.9950373711885272,1127,1.0,112.7,0.0,0.0
13677,9146130,0,Monza,7130.144897632301,0.4558659757770358,497,0.0,nan,1.0,0.0
13678,9146748,2,Silverstone,17873.35783624649,0.995771047137998,1175,1.0,117.5,0.0,0.0
13679,9148284,0,Monza,10366.359728492796,0.6460741133619613,718,0.0,nan,1.0,0.0
13680,9148821,0,Monza,1748.3160273432732,0.1373283970581365,179,0.0,nan,1.0,0.0
13681,9149211,1,Melbourne,16088.557468295097,0.9955314823546931,1112,1.0,111.2,0.0,0.0
