episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
2775,14465910,43,2,Silverstone,17931.974223665893,0.9955477590904446,1023,1.0,102.30000000000001,0.0,0.0
2776,14467461,43,0,Monza,17803.154392324388,0.9960866130098882,943,1.0,94.30000000000001,0.0,0.0
2777,14468247,43,1,Melbourne,16238.282741643488,0.9956612763825828,980,1.0,98.0,0.0,0.0
2778,14469021,43,2,Silverstone,18033.010636396706,0.9956650433769381,1037,1.0,103.7,0.0,0.0
2779,14469249,43,0,Monza,10100.431851863861,0.6283814825927487,596,0.0,nan,1.0,0.0
2780,14470797,43,0,Monza,8121.5980173796415,0.5149734566423918,516,0.0,nan,1.0,0.0
2781,14471169,43,1,Melbourne,16079.626067966223,0.9964223476472909,974,1.0,97.4,0.0,0.0
2782,14471520,43,0,Monza,2627.9614668488503,0.1945036714263572,241,0.0,nan,1.0,0.0
2783,14472078,43,2,Silverstone,18022.913617104292,0.995016164329386,1019,1.0,101.9,0.0,0.0
2784,14474088,43,1,Melbourne,16294.463530831039,0.99517764733972,973,1.0,97.30000000000001,0.0,0.0
2785,14474370,43,0,Monza,17765.49856389314,0.9961837809594501,950,1.0,95.0,0.0,0.0
2786,14475150,43,2,Silverstone,17892.96784208715,0.9959701567064051,1024,1.0,102.4,0.0,0.0
2787,14476272,43,0,Monza,10186.209792368114,0.6417126975846691,634,0.0,nan,1.0,0.0
2788,14476959,43,2,Silverstone,9098.28273846209,0.5690686043402153,603,0.0,nan,1.0,0.0
2789,14477034,43,1,Melbourne,16327.271978527308,0.996024718090781,982,1.0,98.2,0.0,0.0
2790,14479071,43,0,Monza,17686.07924322784,0.9951904500244301,933,1.0,93.30000000000001,0.0,0.0
2791,14479983,43,1,Melbourne,16169.260124325752,0.9955603715472692,983,1.0,98.30000000000001,0.0,0.0
2792,14480079,43,2,Silverstone,17920.535374701023,0.9958019026928605,1040,1.0,104.0,0.0,0.0
2793,14481873,43,0,Monza,17694.948107495904,0.9952116376550028,934,1.0,93.4,0.0,0.0
2794,14482854,43,1,Melbourne,16374.285374969244,0.9950025843617409,957,1.0,95.7,0.0,0.0
2795,14483169,43,2,Silverstone,17966.138059474528,0.9956840999998673,1030,1.0,103.0,0.0,0.0
2796,14484708,43,0,Monza,17820.454527646303,0.9960409700047241,945,1.0,94.5,0.0,0.0
2797,14485737,43,1,Melbourne,16382.906768418849,0.9951658059960325,961,1.0,96.10000000000001,0.0,0.0
2798,14486007,43,0,Monza,7040.032767519355,0.4526963905722338,433,0.0,nan,1.0,0.0
2799,14486217,43,2,Silverstone,17910.67352898419,0.9954121854226414,1016,1.0,101.60000000000001,0.0,0.0
2800,14486427,43,0,Monza,1150.932823702693,0.09780433743896909,140,0.0,nan,1.0,0.0
2801,14486976,43,0,Monza,2337.7516928240657,0.16859754498397497,183,0.0,nan,1.0,0.0
2802,14488374,43,0,Monza,7820.164030268788,0.4933577516032185,466,0.0,nan,1.0,0.0
2803,14488689,43,1,Melbourne,16189.041916534305,0.9963041300303018,984,1.0,98.4,0.0,0.0
2804,14489244,43,2,Silverstone,17942.947144103236,0.9953544556748342,1009,1.0,100.9,0.0,0.0
2805,14491215,43,0,Monza,17823.3205601871,0.9960892482873227,947,1.0,94.7,0.0,0.0
2806,14491554,43,1,Melbourne,16279.170577585697,0.9950519770482507,955,1.0,95.5,0.0,0.0
